Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss
0,44.929911300695736,175.78897186328487,3.731237541160226e-12,11,1.4189385332046724,4.132731354122492,151.5896861204193,299.82460223151156,-195.30140154701485,1.0,-1.784971567040407e-16,-0.0017712572329475766,0.0,0.0036954279395460263,0.0017712572329473982
1,41.67672855327869,170.1609226225108,0.03900018493859525,11,1.4133713429681514,4.1097875779202555,162.28190803384317,290.100044667227,-225.11610940780244,0.9944482778491397,1.475155447119026e-17,-0.00019652266106298484,0.0,0.0020562278670141847,0.0001965226610629996
2,34.06924056730791,77.17717055805801,0.04007817009032877,13,1.4138702909662977,4.1118386598541266,204.0361329007463,259.6572785189473,-277.0372652451132,0.9949445796307267,-3.7007095754079036e-16,-7.906235693783614e-05,0.0,0.00017796213644499207,7.906235693746607e-05
3,39.835242524933456,182.13417194802707,-0.3509558865845488,12,1.4137338221015923,4.111277560187553,123.41511714875679,285.24841955911324,-98.28088628206079,0.9948088099378777,-1.5772837881422405e-16,-0.005818829022528698,0.0,0.0021884695774746776,0.00581882902252854
4,39.286918002597965,179.6894068161181,0.07870780882608786,12,1.4174604800155544,4.126627469409129,132.41355939642392,264.316471451444,-116.21213631608538,0.9985230385935261,5.364771313693015e-16,-0.002548545323631393,0.0,0.002830696231738237,0.0025485453236319296
5,48.12698475884845,236.22590554167778,0.18363615406843203,10,1.417407003877726,4.126406799210156,24.00795122696355,267.1489416104259,184.39284324636003,0.9984696428656007,-1.2474465904688258e-16,-0.002689418797127457,0.0,0.0035692135108666683,0.0026894187971273323
6,45.61439447468005,210.86764007852227,0.112189893553572,11,1.4146446435261864,4.115023905738725,99.98960437290539,273.1050290094401,-99.47769796538465,0.9957153158851944,3.8306112392360664e-16,-0.002779657504407589,0.0,0.002885997653115358,0.002779657504407972
7,42.609438058799604,203.5075529311913,0.15608618205994218,11,1.410572505274455,4.098301031521916,80.38901726566081,288.9478525443219,-33.24351031349022,0.9916688698949103,-2.4525706841943197e-17,-0.00014557525450786796,0.0,0.0018541589982292161,0.00014557525450784343
8,48.78319254885512,238.18982579327744,0.5847877254234812,10,1.409913044215727,4.095599252541611,17.463915852627167,270.87935576885815,214.85900685129474,0.9910151184775555,-8.767431225464861e-17,-0.0019321174916599323,0.0,0.0020887957267315864,0.0019321174916598447
9,52.365467330265844,232.04332093687222,0.6418706096594073,10,1.4017484935587403,4.062296660319503,22.67425972261688,270.8564607428517,197.69060725567311,0.9829568661092064,-1.6676573316720677e-16,-0.0002918802281314416,0.0,0.0007413955370805268,0.00029188022813127483
