Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,AveragePolicyStd,LossBefore,LossAfter,MeanKLBefore,MeanKL,dLoss
0,72.5605506772274,299.6678833814685,4.952038779038048e-12,11,1.4189385332046724,4.132731354122492,133.55409989791687,380.93186025442856,-112.95593131793737,1.0,3.894136659872738e-16,-0.0030133183967287103,0.0,0.0058248790009992005,0.0030133183967290997
1,70.9127282813182,230.9403335249019,0.22354722213026257,11,1.4197723378088702,4.136178681552489,219.39865112235822,381.9638032980403,-165.29545769762427,1.000834152315891,-5.352356745600442e-17,-1.7190643023906975e-05,0.0,0.00018684300488358682,1.7190643023853453e-05
2,61.235647313443465,156.33208719956963,0.46129312593733507,13,1.418691186465312,4.131709262908072,226.0996058939643,374.3670861435345,-138.47068526894367,0.9997526838483218,1.9748786747697778e-16,-0.0007004852423271891,0.0,0.0005805314230235342,0.0007004852423273866
3,55.7099435287178,136.3907508000781,0.06245469965289474,14,1.4092575131548395,4.092915339808814,219.31374457117926,407.18054147796755,-112.73850622411317,0.9903656901690538,-1.906196832136573e-16,-0.0004356387935654565,0.0,0.0006113463713523789,0.0004356387935652659
4,61.417813763876666,117.00319733753686,0.20913124233022062,12,1.40656609160793,4.081914390010913,239.65705595626173,386.8317089837524,-165.63929119020997,0.9877037823760574,2.5372279870473554e-18,-0.0005198777649116018,0.0,0.0009622753172818973,0.0005198777649116043
5,55.150489377246934,60.98430106294547,0.3063470201876536,14,1.4077942364386016,4.086930651785714,225.74854482324875,370.0146311486122,-187.26584421917283,0.9889175708720844,-4.1057936568103316e-16,-0.001301068724756132,0.0,0.006043696495144066,0.0013010687247557214
6,48.10393199751976,-74.92860459432727,0.3852896646059786,14,1.4108089747181298,4.099270269079868,162.67568020653982,317.5429164552393,-198.11138539066746,0.9919033970090396,1.3539103700599938e-16,-0.011568917323279136,0.0,0.007524912072470281,0.011568917323279271
7,62.36332129066891,291.71898941582396,-1.309106427998561,11,1.404624094449371,4.0739950160537886,144.80774660822465,354.22310057770727,-164.12731506542093,0.985787525721914,-2.0227015883824465e-16,-0.005764450011070096,0.0,0.006762694642380342,0.005764450011069894
8,63.522168352282,205.46990307834542,0.1183680658490891,11,1.4087719512723904,4.090928458547651,205.6501998217537,371.7083583886764,-162.3149768711147,0.9898849230707578,2.3847962630562623e-16,-0.008348979666425777,0.0,0.007286049105575238,0.008348979666426014
9,64.19727142395438,296.70611140195575,-0.07716009740485363,11,1.4018613363281123,4.062755086989244,132.95159705453463,352.82995524200527,-122.2976444476376,0.983067791942623,-1.2867317047857524e-16,-0.003934452344996426,0.0,0.005709731295749925,0.003934452344996298
10,59.8765446376645,186.9843136590105,0.10322118260751345,11,1.4080430971932267,4.087947854997548,216.3966285486181,325.2800678232675,-169.0330486589761,0.9891637042702348,-1.395517324168703e-17,-0.006113939585808833,0.0,0.009839550028675426,0.0061139395858088195
11,54.29979582096107,228.00476286161057,-0.12099511478707536,11,1.3913207078177001,4.020155999877599,181.75624997252515,334.7283354274605,-164.20060551755674,0.972760059970364,7.077992779390335e-17,-0.004757832868607783,0.0,0.007278469014504606,0.004757832868607854
12,54.67510065835238,235.4293482949624,0.22038365418187966,11,1.4004481481812387,4.05701770461189,171.36568352255176,329.4558985183154,-130.11335628664185,0.9816795133719312,2.6370230111494076e-16,-0.007519583708341161,0.0,0.008136813398508637,0.007519583708341424
13,59.69532182019462,335.87302406924096,-0.12194682121693501,10,1.3935337269598238,4.029062533589505,9.760310042084722,347.6553022196223,319.24015147351463,0.9749151803855882,-2.3536728122053318e-17,-0.003304161161302993,0.0,0.0051844223416976296,0.0033041611613029696
14,60.42455035067889,295.71039041955925,0.18174057547296707,11,1.3792887971679753,3.9720756712334184,151.69694548222438,361.64218202950906,-183.15613988604002,0.961126028013213,-3.1628211484767665e-17,-0.007472192678356245,0.0,0.005846091789630681,0.007472192678356214
15,60.13240843040658,339.4350311581751,0.4203491712971872,10,1.3605656829073742,3.898397935252808,7.115563078363838,356.0502446993551,331.261152713414,0.9432981728570546,-5.253131263316391e-16,-0.006411010572412511,0.0,0.007037821408169654,0.006411010572411985
16,56.258705502179374,299.41014782745947,0.2304445355942092,11,1.369584654054066,3.9337165029144003,118.504599467241,351.2386166509941,-74.33796470765742,0.9518442322631085,1.2561156517245254e-16,-0.001879180780468882,0.0,0.007311604556570973,0.0018791807804690076
17,59.85549640248177,287.8801232355818,0.14826374016279498,12,1.3730271663820002,3.9472817062635186,151.5927947071775,366.03688624652307,-59.362601807277755,0.9551266143457442,-4.985410276059999e-16,-0.012099822688203503,0.0,0.009392048636389155,0.012099822688203005
18,63.322834874442364,350.33933707951206,0.5239249913722097,10,1.371645679928994,3.9418323550292462,11.416801838379136,369.3494855345737,333.7382566330328,0.953808030879428,1.2612133559741779e-17,-0.00859026805065007,0.0,0.008084556050019657,0.008590268050650083
19,63.54847266071435,277.4050934664598,0.06098681294555619,11,1.3657543407275752,3.9186779557307436,187.5824787640183,379.59526153854637,-151.3827833736032,0.9482053441053637,-3.167989963110476e-16,-0.0070962684390531066,0.0,0.009356098785063726,0.00709626843905279
20,63.67778296023332,195.6127332810619,0.1856612371455416,11,1.3588589106204056,3.891749932620514,226.89799890580713,377.3136475988093,-129.09953622170497,0.9416895508435132,-4.39814884254165e-16,-0.006837837886296838,0.0,0.005433477046972523,0.0068378378862963985
21,54.73149395183686,189.38730516037037,0.2087832941189144,13,1.3725230207857189,3.9452922031157875,219.32890218510903,371.65659763177575,-149.10105733663335,0.954645212827654,-1.841047326202784e-16,-0.009537915232752188,0.0,0.007358743646745872,0.009537915232752004
22,66.71935787078512,363.36762611879556,-0.81280856770627,10,1.3567351140852268,3.8834934182795324,7.140821717672385,373.1024977730519,353.2642396050323,0.9396917160864232,-5.10702591327572e-18,-0.003982969650408235,0.0,0.005976198151761994,0.00398296965040823
23,64.85910180318429,358.4015162838019,0.9756443353993292,10,1.3420661460437642,3.826942364283971,7.790050050474081,371.57909459609033,347.37658982438296,0.9260080165787964,-4.8627768478581857e-17,-0.005931236083216898,0.0,0.007863568676284446,0.0059312360832168495
24,65.26250682107546,310.92018301899674,0.14650525075645748,11,1.3231420925122506,3.7552020518329354,143.71074851338577,376.6204236192878,-142.18689329700817,0.908648961197789,-5.667229166116834e-17,-0.004099172567054192,0.0,0.006192629303941808,0.004099172567054135
25,50.66890980029711,136.5788245153888,0.12928411311869015,14,1.322361409852476,3.75227157474228,222.64137702974716,370.97243648871876,-143.30090719999663,0.9079398715329763,1.8142920365276468e-16,-0.008916742280858092,0.0,0.005395840273610955,0.008916742280858274
26,54.92391665721973,296.5546593675401,-0.366106336312086,12,1.3121934733130227,3.7143120276672357,152.58309840291062,374.7817211695217,-53.59619147375569,0.8987547724248091,3.901248089627098e-17,-0.005917921065523706,0.0,0.006919623206025318,0.005917921065523745
27,64.2348410797632,355.8568116885584,0.8155117866390926,10,1.306682439836347,3.693898630861939,4.043576273097218,362.2420998767854,350.6877875797013,0.8938153280099351,1.5343282200319662e-17,-0.005211968179753051,0.0,0.006643260940987258,0.005211968179753067
