Expl_MeanKL,Expl_StdKL,Expl_MinKL,Expl_MaxKL,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,BNN_DynModelSqLossBefore,BNN_DynModelSqLossAfter,AveragePolicyStd,LossAfter,MeanKL,dLoss
0.0,0.0,0.0,0.0,0,13.076730902791928,-29.271754447185813,2.6160185129242564e-12,12,1.4189385332046722,4.132731354122491,166.03085662540485,92.79838496626019,-368.0616499357902,108.67753211861086,28.263514598701086,1.0,-0.005046225158391074,0.006963527452064607,0.005046225158391284
0.017155856416082277,0.3368932180357623,0.00017325520246777915,24.128239769703505,1,11.415695859446755,51.1875743991318,-8.29318645077109,11,1.4217823222883421,4.144500697266173,63.4967402823536,128.1472957291619,-138.453150875802,27.18645043772081,10.269910310727298,1.0028478364875901,-0.0034427210537415487,0.004934134396962885,0.003442721053740952
0.069448803042502,2.3849412697199535,2.2787822667702478e-05,113.17805631834592,2,5.7163531185791125,-168.72235796158154,0.15908422624171437,13,1.4215404903193558,4.143498545683117,189.40090991068922,134.43402449470886,-373.7179306502978,10.394684253416909,5.675948670192063,1.0026053451429606,-0.006676293912846174,0.008211738784516646,0.006676293912846558
0.00010326938591902241,0.00014651974585914304,2.9180975035450564e-06,0.0029560911856452003,3,18.320260951103403,75.60917410299525,-17.012165516329507,10,1.4195826324630763,4.135394100767377,20.95966963634621,111.50608030281515,53.162171193040656,5.530107554262118,4.074912439025833,1.0006443067348738,-0.0013736563239732963,0.004190044403522547,0.0013736563239728596
0.0008429435198875223,0.056583571521632466,1.2315662227698298e-06,4.1326034820249715,4,22.28935744927933,55.61092574984973,0.023170688446001897,11,1.4211170284740058,4.141744303596266,100.02641247804031,114.75989165803406,-256.6997415965342,3.947798152603587,3.521136351068639,1.0021808699142232,-0.002530403572760802,0.004719764058566416,0.002530403572761056
4.029863963674542e-05,3.831008457601612e-05,8.407969150977829e-07,0.0006129374252329958,5,19.603713857803054,75.70758668339897,-0.006570449918481547,10,1.421848812791208,4.144776276363256,11.615776775224093,90.96764050396229,55.91702490873094,3.443462659028434,3.230698900199131,1.0029145185613744,-0.005508073895700914,0.005307892051193555,0.005508073895701203
5.164941420932113e-05,0.0005032553586524184,7.701635080481433e-07,0.03627428510122792,6,23.671410956252146,29.318689625449416,0.032554456307420154,11,1.4238514584405664,4.153085111590094,140.20196637960865,114.46848740034288,-271.99918229982165,3.2537220580070403,2.9420331918471514,1.004925013441123,-0.010559041397515255,0.004029941954895259,0.010559041397515477
2.995005381987426e-05,3.072257446292327e-05,9.93050951499441e-07,0.0005779900478121797,7,24.874936795278792,87.23788231542667,-3.057459689916487,10,1.4278105612903749,4.16956019444475,14.377609589955782,111.98926825705597,68.56546631652387,3.016748789242863,2.8399089512375575,1.0089115011759764,-0.0025256052236635276,0.005837822012031401,0.002525605223663286
3.061547692272467e-05,2.9893886516392183e-05,9.556068224351458e-07,0.0005837053506292581,8,34.354560126324955,115.75000481797179,0.7293231840708544,10,1.426510803138612,4.164144295034913,11.695339396321357,137.91212231655678,92.81872728345715,2.8516722477945513,2.8596684963734686,1.007601012071856,-0.00017638679007529637,0.0011422715568669911,0.00017638679007517827
2.8711009947330835e-05,2.6348943134178684e-05,1.7155621263769794e-06,0.000342860567962332,9,34.29644764031835,108.86551750052725,0.7617787463751576,10,1.4121940678432277,4.104952074153691,25.335882824509994,151.85702154099084,70.20865519788404,2.8214013621036647,2.8067181449755116,0.9932782274993297,-0.00023503357846926516,4.158886169384833e-05,0.0002350335784695709
2.8575333312476808e-05,2.8592193314270817e-05,9.515070489301393e-07,0.0005578533205791224,10,27.049363996011486,98.06001403883684,0.8155127421294543,10,1.4129751076146846,4.108159457367408,9.10434266645367,111.72372170392457,81.17078061841787,2.743855831710763,2.7825708988081495,0.9940543203393625,-0.0024108549544463913,0.006793751559932085,0.002410854954446319
3.457334401254778e-05,3.246183388227952e-05,1.3873078149235863e-06,0.0005554667617859319,11,44.67901910510798,123.30044110349017,0.7756790549460832,10,1.4140080148176304,4.112404997108599,16.59144815781042,145.4781908004106,98.38179347201,2.7403633092783486,2.75437115071145,0.9950816166665136,-0.0007808942906435297,0.008396719173321559,0.000780894290643749
2.599752140089978e-05,2.69480101112724e-05,2.248587736606593e-06,0.0006741003815214242,12,40.17887874627655,124.99146379936629,0.8273046439103904,10,1.4144616664974783,4.114271019773908,14.606225473901736,155.68826804137194,104.39121080448946,2.788854643854025,2.7869214556962074,0.9955331395228073,-0.005252465994164765,0.00801364493552314,0.005252465994165253
3.049393490133737e-05,2.9142980201707897e-05,1.522015847317075e-06,0.000517528060572147,13,48.159266112611235,125.07569706730217,0.8328636141173726,10,1.4206484052687676,4.139803840813894,15.014363568804342,144.72446407800257,98.74444466020715,2.7838627259867486,2.779045476752616,1.00171133472887,-0.00017069222253065486,0.00025730649248541113,0.00017069222253073197
3.1033426299047995e-05,3.308619526936884e-05,1.5254158611641015e-06,0.0006767643887768488,14,52.55212095875277,98.72987893344062,0.13982423557940837,11,1.4177647492324486,4.127883266158118,114.17565793905939,162.9482158224143,-260.40066989158885,2.7484311475348564,2.716750980278503,0.998826904642728,-0.009325531810249177,0.005417271532006032,0.009325531810249185
