Expl_MeanKL,Expl_StdKL,Expl_MinKL,Expl_MaxKL,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,BNN_DynModelSqLossBefore,BNN_DynModelSqLossAfter,AveragePolicyStd,LossAfter,MeanKL,dLoss
0.0,0.0,0.0,0.0,0,75.11716155253988,315.4998901504237,5.714650974653068e-12,11,1.4189385332046724,4.132731354122492,133.6624436296666,392.7669440628284,-103.10121820937866,178.6844085155038,37.670996792953524,1.0,-0.0003424232329696384,0.005148018651880621,0.00034242323296958325
0.008803489718074589,0.02501932847589986,0.00016659276577222186,0.6422082184932947,1,71.18833504946376,138.86238083300643,0.5021672263026563,12,1.4035989501644737,4.069820723338112,224.42624733888758,373.5787963063286,-164.65683094712983,37.91606500403103,12.049811733907278,0.9847774690891473,-0.00014546592255164465,5.182388095128899e-05,0.00014546592255162245
0.0014934620094749912,0.010789910041173691,1.4220139520070064e-05,0.3640524753712036,2,68.37871809786144,140.60860048684103,0.48818044280811157,12,1.4024584127598634,4.065181586630449,223.20211415699148,375.4684693645565,-147.87250027790463,11.876756651447131,5.84925271928855,0.9836549338188509,-0.004655120422042116,0.005742843224007921,0.0046551204220419
0.0007061280515001774,0.004400487628945668,3.1798714333255773e-06,0.09162450512947722,3,77.31319019819678,294.29222742821224,-0.6031602888198531,11,1.3915649422924548,4.021137980478539,130.28198224705886,355.5446811326753,-115.04466626292478,5.774873682608228,4.542184815304092,0.9729976705278374,-0.0006358186467160988,0.005403783981949629,0.0006358186467161811
0.0002047143886649265,0.001129048422186374,3.102421902801214e-06,0.028139053665510224,4,65.38492722153188,51.9556674299982,0.2028173517677504,13,1.3937146668827347,4.029791617811968,204.38368263476372,336.9920468171762,-128.54595119265926,4.618242397834465,4.403439924277904,0.9750915974231323,-0.009293305918633275,0.004683202558106188,0.009293305918633105
0.00014698161774027226,0.0006198804144514692,1.3591506808160329e-06,0.012280908978856885,5,75.1996589252829,295.3515989919678,-0.05920644680223974,11,1.3957670316040092,4.038070712917712,152.81350636940462,384.7998253784592,-183.19067935259966,4.466382282448145,4.464836858113179,0.977094896064232,-0.0018150835755922016,0.006066232304427034,0.0018150835755921175
0.00017979932964076078,0.0005801563247133964,2.33378748469468e-06,0.013202042569593597,6,75.12641896912861,368.2758104390854,-1.2356497822534882,10,1.4029137145833313,4.067032892639089,12.525992074166094,384.7321914974571,346.9135434191974,4.481921461662056,4.3901637094807935,0.984102895675068,-0.0002990750865588086,0.006928047711730375,0.00029907508655867217
0.00010844767615576953,0.00047298848038929104,2.4546942848510085e-06,0.020440625529767654,7,74.69723039751264,346.79011381895407,0.8462942642949886,10,1.4018036974744474,4.062520921191898,20.950161873714833,386.39654197495923,309.7803817253767,4.481804032372809,4.414147653243766,0.9830111306749816,-0.002384589798217587,0.00563204281544308,0.0023845897982178706
0.0001810238251774488,0.0005847395146063313,4.43488201337048e-06,0.015180957108146771,8,73.48037936606492,363.0616879197859,0.8731817902657628,10,1.3978841884651632,4.04662899845309,9.531010215771941,376.5012979092176,343.9277178123792,4.485294655584408,4.535398026773123,0.9791657506158697,-0.0025162950862250605,0.009565517311247189,0.0025162950862249707
0.0005384162476869892,0.00238436260932689,3.25544297424824e-06,0.03961401510316573,9,70.91730197358358,170.31032229909025,0.14901997229942554,12,1.395635240350236,4.037538565582584,235.58663460689166,402.62184684502785,-149.03779603580733,4.494835426418175,4.534180205792286,0.9769661319880002,-0.00046892350691990785,0.0003185962485202361,0.00046892350691971003
0.0005010059720334056,0.0019097850826428815,3.2932401103133244e-06,0.032810243594773525,10,63.29829856812193,-5.7852150010509895,0.4908799763792424,13,1.3912581522773237,4.019904524712294,211.4140845787896,414.90062081733,-171.63022458576324,4.5360202725665655,4.586763959363395,0.9726992103424164,-0.00021102562284519054,6.605351871723774e-05,0.00021102562284489062
0.00037544066171749704,0.0015140192196370428,2.5425447460649976e-06,0.02432392924901756,11,65.18984250634385,137.14742378895843,0.1277198331368823,12,1.3935626728038084,4.029179159892922,221.11450910659877,389.9893305333366,-127.54351291544975,4.496962425217121,4.545465118623212,0.9749434005367237,-0.00014965850060438804,3.8954102903367685e-05,0.00014965850060446337
0.0003323315471841512,0.001196564563227945,3.013017166002247e-06,0.016641566936759878,12,60.35451255791288,117.14732223104055,0.19726389156479995,14,1.3935702584341128,4.029209723872382,220.04601259810264,391.11886684174414,-134.93579545268602,4.5178819124602345,4.48045260475779,0.9749507961249779,-6.611632911843234e-05,6.321307499558855e-05,6.611632911870073e-05
0.00023032330288901736,0.0008086787501542465,2.2270325259014952e-06,0.015872286339661524,13,65.57270025132112,93.96359653764914,0.37418538306335614,12,1.393332939169932,4.028253628239926,230.1293006596498,385.2964995164713,-152.92530704221207,4.529910498260802,4.5187034646962125,0.974719448972083,-0.008661134208849872,0.009350609485536359,0.008661134208849881
0.00024270565097828984,0.0008324968635788217,2.6721204121146312e-06,0.01411982210495389,14,57.721782065983184,238.3588009263857,-1.9494498094272603,13,1.380934871910176,3.978619388916594,198.7192773583149,402.62008482202896,-102.60583130690318,4.530185083715985,4.564837444332802,0.9627094161220592,-0.00014035047282627737,0.001159844883981903,0.00014035047282640774
0.00025330405793179867,0.0007556750575557858,3.611871164365615e-06,0.010906875922185743,15,49.201591399574184,88.8938110036961,0.0887296816908848,15,1.3856781673275333,3.9975359840641973,210.13613335181012,355.7453994178248,-138.0760415148016,4.625051348520972,4.511376412690407,0.9672866783553605,-0.007563706036660618,0.00531169232989271,0.007563706036659989
